x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
1.984759610624e-01,-4.586508845886e-01,-3.971478906348e-01,9.177546256840e-01,7.122019147354e+01,-4.167599100547e-01,0.000000000000e+00,9.976951757229e-01,9.189896137958e-01,3.976823177135e-01,1.001653172316e-01,WALL,9.196433915612e-01,3.961715264379e-01,1.001654525868e-01,0.000000000000e+00
2.268832414167e-01,-4.452834331275e-01,-4.539904997395e-01,8.910065241884e-01,7.127953089252e+01,-2.980810720953e-01,0.000000000000e+00,9.982222860401e-01,8.615442951370e-01,4.389787442391e-01,9.670833884200e-02,WALL,8.626002997129e-01,4.369062185646e-01,9.670861866146e-02,0.000000000000e+00
2.543951172702e-01,-4.301586513865e-01,-5.090414157504e-01,8.607420270039e-01,7.132811792890e+01,-2.009069993487e-01,0.000000000000e+00,9.986328756620e-01,7.997934708451e-01,4.729965401179e-01,9.292089307851e-02,WALL,8.013008010203e-01,4.704477839848e-01,9.292136490589e-02,0.000000000000e+00
2.809030118179e-01,-4.133362299692e-01,-5.620833778521e-01,8.270805742746e-01,7.136754649474e+01,-1.220498676598e-01,0.000000000000e+00,9.989441302590e-01,7.348713071825e-01,4.994180246466e-01,8.884227451438e-02,WALL,7.368622199936e-01,4.964884854075e-01,8.884298044822e-02,0.000000000000e+00
3.063023105103e-01,-3.948825592877e-01,-6.129070536530e-01,7.901550123757e-01,7.139747456152e+01,-6.219373410653e-02,0.000000000000e+00,9.991538186684e-01,6.677370435232e-01,5.179499434298e-01,8.448972639856e-02,WALL,6.702360757159e-01,5.147282105400e-01,8.449070981961e-02,0.000000000000e+00
3.304927739193e-01,-3.748704675493e-01,-6.613118653237e-01,7.501110696305e-01,7.142088995756e+01,-1.536294202560e-02,0.000000000000e+00,9.992933741901e-01,5.992637709811e-01,5.283220822266e-01,7.986606837289e-02,WALL,6.022769958936e-01,5.249042494601e-01,7.986736732862e-02,0.000000000000e+00
3.533789333375e-01,-3.533789333375e-01,-7.071067811865e-01,7.071067811865e-01,7.143852731045e+01,1.991176376220e-02,0.000000000000e+00,9.993716608557e-01,5.303796935342e-01,5.303796935342e-01,7.497822181732e-02,WALL,5.339053590603e-01,5.268540280082e-01,7.497987838348e-02,0.000000000000e+00
3.748704675493e-01,-3.304927739193e-01,-7.501110696305e-01,6.613118653237e-01,7.145392365231e+01,5.070444747088e-02,0.000000000000e+00,9.994259119290e-01,4.620900108603e-01,5.241382326360e-01,6.984229622199e-02,WALL,4.661049342195e-01,5.205986015557e-01,6.984434523626e-02,0.000000000000e+00
3.948825592877e-01,-3.063023105103e-01,-7.901550123757e-01,6.129070536530e-01,7.146522236518e+01,7.330187322299e-02,0.000000000000e+00,9.994390491419e-01,3.953782156264e-01,5.097185242026e-01,6.447403964933e-02,WALL,3.998649736466e-01,5.062382379353e-01,6.447653741065e-02,0.000000000000e+00
4.133362299692e-01,-2.809030118179e-01,-8.270805742746e-01,5.620833778521e-01,7.147150890544e+01,8.587495374633e-02,0.000000000000e+00,9.994033309941e-01,3.309507095695e-01,4.869791808704e-01,5.884403934109e-02,WALL,3.358977645185e-01,4.836171657988e-01,5.884707556612e-02,0.000000000000e+00
4.301586513865e-01,-2.543951172702e-01,-8.607420270039e-01,5.090414157504e-01,7.147848793647e+01,9.983301579169e-02,0.000000000000e+00,9.993781017565e-01,2.696892087492e-01,4.560195477567e-01,5.294484354185e-02,WALL,2.750553731138e-01,4.528460069981e-01,5.294850909619e-02,0.000000000000e+00
4.452834331275e-01,-2.268832414167e-01,-8.910065241884e-01,4.539904997395e-01,7.148373529562e+01,1.103277341021e-01,0.000000000000e+00,9.993409036117e-01,2.125869591260e-01,4.172253993140e-01,4.679280178319e-02,WALL,2.183524800499e-01,4.142877196737e-01,4.679726927691e-02,0.000000000000e+00
4.586508845886e-01,-1.984759610624e-01,-9.177546256840e-01,3.971478906348e-01,7.154464425559e+01,2.321456540360e-01,0.000000000000e+00,9.998763995774e-01,1.626498616490e-01,3.758616535936e-01,4.091871763011e-02,WALL,1.684301912126e-01,3.733602816265e-01,4.092355618312e-02,0.000000000000e+00
