x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
4.133362299692e-01,2.809030118179e-01,-8.270805742746e-01,-5.620833778521e-01,7.143590132403e+01,1.465979092089e-02,0.000000000000e+00,9.990859136132e-01,3.588643259772e-01,-5.280528201173e-01,6.381292934150e-02,WALL,3.521740350087e-01,-5.365332768463e-01,6.414953023918e-02,0.000000000000e+00
3.948825592877e-01,3.063023105103e-01,-7.901550123757e-01,-6.129070536530e-01,7.106729315765e+01,-7.225565418418e-01,0.000000000000e+00,9.954939246918e-01,4.283329961589e-01,-5.522035712652e-01,6.990485088872e-02,WALL,4.233960284826e-01,-5.612269459566e-01,7.032465437051e-02,0.000000000000e+00
3.748704675493e-01,3.304927739193e-01,-7.501110696305e-01,-6.613118653237e-01,7.070422617136e+01,-1.448690514427e+00,0.000000000000e+00,9.919516556881e-01,5.004296577633e-01,-5.676260256966e-01,7.575220414029e-02,WALL,4.974345607708e-01,-5.764083454068e-01,7.622035441046e-02,0.000000000000e+00
3.533789333375e-01,3.533789333375e-01,-7.071067811865e-01,-7.071067811865e-01,7.036296367386e+01,-2.131215509431e+00,0.000000000000e+00,9.886230309369e-01,5.762884761541e-01,-5.762884761541e-01,8.164586888594e-02,WALL,5.744883858043e-01,-5.835396837622e-01,8.203666655337e-02,0.000000000000e+00
3.304927739193e-01,3.748704675493e-01,-6.613118653237e-01,-7.501110696305e-01,7.008994319154e+01,-2.677256474065e+00,0.000000000000e+00,9.859771662302e-01,6.502616927700e-01,-5.732827982476e-01,8.689687381178e-02,WALL,6.512594716499e-01,-5.800443392799e-01,8.742335733662e-02,0.000000000000e+00
3.063023105103e-01,3.948825592877e-01,-6.129070536530e-01,-7.901550123757e-01,6.986455817325e+01,-3.128026510642e+00,0.000000000000e+00,9.838023472776e-01,7.220372686998e-01,-5.600695155447e-01,9.164499802931e-02,WALL,7.249435995623e-01,-5.657248532789e-01,9.222517611037e-02,0.000000000000e+00
2.809030118179e-01,4.133362299692e-01,-5.620833778521e-01,-8.270805742746e-01,6.968378109283e+01,-3.489580671493e+00,0.000000000000e+00,9.820702834672e-01,7.921892712333e-01,-5.383712727911e-01,9.609981441459e-02,WALL,7.964848139722e-01,-5.427516429356e-01,9.670498715133e-02,0.000000000000e+00
2.543951172702e-01,4.301586513865e-01,-5.090414157504e-01,-8.607420270039e-01,6.954694403166e+01,-3.763254793813e+00,0.000000000000e+00,9.807737671135e-01,8.591544503625e-01,-5.081025255419e-01,1.001796736483e-01,WALL,8.645069541863e-01,-5.115056706398e-01,1.008172706951e-01,0.000000000000e+00
2.268832414167e-01,4.452834331275e-01,-4.539904997395e-01,-8.910065241884e-01,6.944198892930e+01,-3.973164998540e+00,0.000000000000e+00,9.797906351776e-01,9.214777751170e-01,-4.695163775656e-01,1.038234675557e-01,WALL,9.275656232722e-01,-4.720963727328e-01,1.044866568724e-01,0.000000000000e+00
1.984759610624e-01,4.586508845886e-01,-3.971478906348e-01,-9.177546256840e-01,6.936214105296e+01,-4.132860751226e+00,0.000000000000e+00,9.790518712936e-01,9.784108696424e-01,-4.233961912892e-01,1.070464513141e-01,WALL,9.850266789846e-01,-4.252161977889e-01,1.077294628415e-01,0.000000000000e+00
1.692853867649e-01,4.702082505459e-01,-3.387379202453e-01,-9.408807689542e-01,6.930393686246e+01,-4.249269132229e+00,0.000000000000e+00,9.785215911749e-01,1.029119942260e+00,-3.705059774061e-01,1.098433166928e-01,WALL,1.036129609840e+00,-3.715195061930e-01,1.105406477283e-01,0.000000000000e+00
1.394267203850e-01,4.799099193559e-01,-2.789911060392e-01,-9.602936856769e-01,6.926792659673e+01,-4.321289663680e+00,0.000000000000e+00,9.782040917305e-01,1.072696660875e+00,-3.116471891108e-01,1.121908610564e-01,WALL,1.079977429138e+00,-3.117332335537e-01,1.128960100564e-01,0.000000000000e+00
1.090178004376e-01,4.877176029643e-01,-2.181432413965e-01,-9.759167619387e-01,6.925674804975e+01,-4.343646757641e+00,0.000000000000e+00,9.781300135468e-01,1.108054248144e+00,-2.476794689468e-01,1.140384938766e-01,WALL,1.115774904859e+00,-2.467872472131e-01,1.147759646829e-01,0.000000000000e+00
7.817863703751e-02,4.936004880108e-01,-1.564344650402e-01,-9.876883405951e-01,6.926820304300e+01,-4.320736771148e+00,0.000000000000e+00,9.782694575963e-01,1.135359333445e+00,-1.798232525949e-01,1.154547157284e-01,WALL,1.143159960717e+00,-1.778948789299e-01,1.161987336904e-01,0.000000000000e+00
4.703093827340e-02,4.975353574357e-01,-9.410831331851e-02,-9.955619646031e-01,6.930385479116e+01,-4.249433274829e+00,0.000000000000e+00,9.786492680883e-01,1.154172513496e+00,-1.091014245075e-01,1.164322407616e-01,WALL,1.161893981623e+00,-1.061041590424e-01,1.171762693513e-01,0.000000000000e+00
1.569762988233e-02,4.995066821071e-01,-3.141075907812e-02,-9.995065603657e-01,6.936338290621e+01,-4.130377044716e+00,0.000000000000e+00,9.792585858287e-01,1.164689894369e+00,-3.660185447843e-02,1.170157179236e-01,WALL,1.171280497777e+00,-3.256394289931e-02,1.176648673099e-01,0.000000000000e+00
-1.569762988233e-02,4.995066821071e-01,3.141075907813e-02,-9.995065603657e-01,6.944562177350e+01,-3.965899310147e+00,0.000000000000e+00,9.800863008955e-01,1.165286800793e+00,3.662061301851e-02,1.170557857352e-01,WALL,1.171607734231e+00,4.158977618994e-02,1.177063157611e-01,0.000000000000e+00
-4.703093827340e-02,4.975353574357e-01,9.410831331851e-02,-9.955619646031e-01,6.954885789356e+01,-3.759427070022e+00,0.000000000000e+00,9.811179561003e-01,1.155763476329e+00,1.092518147736e-01,1.165338951321e-01,WALL,1.162676118622e+00,1.151279228424e-01,1.172809668479e-01,0.000000000000e+00
-7.817863703751e-02,4.936004880108e-01,1.564344650402e-01,-9.876883405951e-01,6.966936582966e+01,-3.518411197824e+00,0.000000000000e+00,9.823132475273e-01,1.138035058343e+00,1.802470457854e-01,1.156313957948e-01,WALL,1.144469418466e+00,1.869453703001e-01,1.163753409145e-01,0.000000000000e+00
-1.090178004376e-01,4.877176029643e-01,2.181432413965e-01,-9.759167619387e-01,6.980663498303e+01,-3.243872891074e+00,0.000000000000e+00,9.836665184976e-01,1.111644111213e+00,2.484818984127e-01,1.142785100634e-01,WALL,1.117368102360e+00,2.559049798118e-01,1.150027249553e-01,0.000000000000e+00
-1.394267203850e-01,4.799099193559e-01,2.789911060392e-01,-9.602936856769e-01,6.995124835377e+01,-2.954646149594e+00,0.000000000000e+00,9.850857509874e-01,1.076677697580e+00,3.128037871911e-01,1.124493397959e-01,WALL,1.081645065076e+00,3.208617271862e-01,1.131549253985e-01,0.000000000000e+00
-1.692853867649e-01,4.702082505459e-01,3.387379202453e-01,-9.408807689542e-01,7.010250291406e+01,-2.652137029015e+00,0.000000000000e+00,9.865626769113e-01,1.033865659951e+00,3.722145409074e-01,1.101694241259e-01,WALL,1.038089181893e+00,3.808272223460e-01,1.108624312912e-01,0.000000000000e+00
-1.984759610624e-01,4.586508845886e-01,3.971478906348e-01,-9.177546256840e-01,7.025877766705e+01,-2.339587523052e+00,0.000000000000e+00,9.880817535414e-01,9.838181339941e-01,4.257361235230e-01,1.074410807294e-01,WALL,9.872149303414e-01,4.348009056815e-01,1.081168443581e-01,0.000000000000e+00
