x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,cell_center_u,cell_center_v,cell_center_mach,tangential_wall_shear
1.305567585734e-02,-1.932851061297e-02,5.730721271106e-01,8.195049341699e-01,3.171215643163e+01,-6.775062880561e-02,0.000000000000e+00,9.982410893167e-01,6.991555341078e-01,-4.889129185270e-01,1.279272436447e-01,bc-4,7.036592681682e-01,-4.926015626629e-01,1.287977750512e-01,0.000000000000e+00
1.399777969410e-02,-1.997368528241e-02,5.574880229613e-01,8.301849819496e-01,3.169677219539e+01,-9.851910128268e-02,0.000000000000e+00,9.979452324676e-01,7.151168459985e-01,-4.802171628374e-01,1.291766307418e-01,bc-4,7.199021186552e-01,-4.839759066669e-01,1.300866849290e-01,0.000000000000e+00
1.497717556801e-02,-2.061889238972e-02,5.426117885322e-01,8.399835992124e-01,3.168852981500e+01,-1.150038620647e-01,0.000000000000e+00,9.978540281415e-01,7.274975441458e-01,-4.699481560734e-01,1.298910326052e-01,bc-4,7.323096303635e-01,-4.736746281314e-01,1.308001723210e-01,0.000000000000e+00
1.595146068223e-02,-2.123709844772e-02,5.287776567780e-01,8.487603841441e-01,3.167427586258e+01,-1.435117669125e-01,0.000000000000e+00,9.975730000145e-01,7.418350260469e-01,-4.621631665626e-01,1.310923087014e-01,bc-4,7.457978580611e-01,-4.651488675253e-01,1.318333260897e-01,0.000000000000e+00
1.700567193007e-02,-2.188107194760e-02,5.148006019065e-01,8.573099441140e-01,3.166432807876e+01,-1.634073345341e-01,0.000000000000e+00,9.973933622891e-01,7.567422252756e-01,-4.544113313214e-01,1.324018907838e-01,bc-4,7.603590042264e-01,-4.570923282393e-01,1.330736097053e-01,0.000000000000e+00
1.814718312240e-02,-2.255363119082e-02,5.004040478151e-01,8.657920009623e-01,3.165407088048e+01,-1.839217311000e-01,0.000000000000e+00,9.972031790233e-01,7.711915309801e-01,-4.457275688783e-01,1.336169969200e-01,bc-4,7.743021216223e-01,-4.480686468234e-01,1.341968464220e-01,0.000000000000e+00
1.929077874545e-02,-2.320316385825e-02,4.872281616375e-01,8.732747096460e-01,3.164379277501e+01,-2.044779420380e-01,0.000000000000e+00,9.970236768561e-01,7.826473579261e-01,-4.366642354355e-01,1.344496551568e-01,bc-4,7.856960604326e-01,-4.388692028643e-01,1.350099114573e-01,0.000000000000e+00
2.047671613898e-02,-2.385293775339e-02,4.741917923148e-01,8.804215718059e-01,3.163642535707e+01,-2.192127779140e-01,0.000000000000e+00,9.968940848326e-01,7.940512823083e-01,-4.276730748150e-01,1.353083708764e-01,bc-4,7.971870999992e-01,-4.298651271988e-01,1.358779221672e-01,0.000000000000e+00
2.177101102824e-02,-2.453692498857e-02,4.608486966314e-01,8.874787202030e-01,3.162671171686e+01,-2.386400583439e-01,0.000000000000e+00,9.967097618981e-01,8.048853883244e-01,-4.179597478824e-01,1.360722020720e-01,bc-4,8.083223580613e-01,-4.202203820912e-01,1.366854154000e-01,0.000000000000e+00
2.312715210016e-02,-2.522842800805e-02,4.475767905336e-01,8.942455012890e-01,3.161882129176e+01,-2.544209085417e-01,0.000000000000e+00,9.965864390576e-01,8.126724207854e-01,-4.067488327602e-01,1.363576124611e-01,bc-4,8.164673799343e-01,-4.091956846612e-01,1.370301636210e-01,0.000000000000e+00
